Time,ShipKinetic,GranularKinetic,Dissipated
23,83045,0,13326257,0,646,53674
23,84045,0,08843853,0,646,58154
23,85045,0,052734446,0,646,61725
23,86045,0,026194252,0,646,6438
23,870451,0,008843491,0,646,66113
23,880451,0,00068927614,0,646,6693
23,890451,0,0017203443,0,646,6693
23,900452,0,011907104,0,646,6693
23,910452,0,031201731,0,646,6693
23,920452,0,059538305,0,646,6693
23,930452,0,09683296,0,646,6693
23,940453,0,14298412,0,646,6693
23,950453,0,19787273,0,646,6693
23,960453,0,26136246,0,646,6693
23,970453,0,33330014,0,646,6693
23,980453,0,41351599,0,646,6693
23,990454,0,501824,0,646,6693
24,000454,0,5980226,0,646,6693
24,010454,0,70189446,0,646,6693
24,020454,0,81320757,0,646,6693
24,030455,0,93171567,0,646,6693
24,040455,1,0571582,0,646,6693
24,050455,1,1892619,0,646,6693
24,060455,1,3277402,0,646,6693
24,070456,1,4722943,0,646,6693
24,080456,1,6226145,0,646,6693
24,090456,1,7783798,0,646,6693
24,100456,1,9392587,0,646,6693
24,110456,2,1049106,0,646,6693
24,120457,2,274986,0,646,6693
24,130457,2,449127,0,646,6693
24,140457,2,6269686,0,646,6693
24,150457,2,8081388,0,646,6693
24,160458,2,9922602,0,646,6693
24,170458,3,17895,0,646,6693
24,180458,3,3678207,0,646,6693
24,190458,3,5584817,0,646,6693
24,200459,3,750539,0,646,6693
24,210459,3,9435978,0,646,6693
24,220459,4,137261,0,646,6693
24,23046,4,331131,0,646,6693
24,24046,4,5248113,0,646,6693
24,25046,4,7179065,0,646,6693
24,26046,4,910023,0,646,6693
24,27046,5,1007705,0,646,6693
24,28046,5,2897606,0,646,6693
24,29046,5,4766107,0,646,6693
24,30046,5,660942,0,646,6693
24,310461,5,8423834,0,646,6693
24,320461,6,0205693,0,646,6693
24,330462,6,1951404,0,646,6693
24,340462,6,3657465,0,646,6693
24,350462,6,5320463,0,646,6693
24,360462,6,693707,0,646,6693
24,370462,6,850405,0,646,6693
24,380463,7,0018296,0,646,6693
24,390463,7,1476793,0,646,6693
24,400463,7,2876654,0,646,6693
24,410463,7,4215107,0,646,6693
24,420464,7,548951,0,646,6693
24,430464,7,6697373,0,646,6693
24,440464,7,7836313,0,646,6693
24,450464,7,8904104,0,646,6693
24,460464,7,989867,0,646,6693
24,470465,8,081809,0,646,6693
24,480465,8,166059,0,646,6693
24,490465,8,242453,0,646,6693
24,500465,8,310848,0,646,6693
24,510466,8,371114,0,646,6693
24,520466,8,423137,0,646,6693
24,530466,8,466822,0,646,6693
24,540466,8,5020895,0,646,6693
24,550467,8,52888,0,646,6693
24,560467,8,547143,0,646,6693
24,570467,8,556853,0,646,6693
24,580467,8,558,0,646,6693
24,590467,8,550589,0,646,6767
24,600468,8,534645,0,646,6926
24,610468,8,510207,0,646,71704
24,620468,8,477331,0,646,74994
24,630468,8,436094,0,646,7912
24,640469,8,386585,0,646,8407
24,650469,8,328913,0,646,8984
24,66047,8,263197,0,646,9641
24,67047,8,189578,0,647,0377
24,68047,8,108212,0,647,1191
24,69047,8,019267,0,647,208
24,70047,7,922927,0,647,3043
24,71047,7,8193917,0,647,40784
24,72047,7,708874,0,647,5184
24,73047,7,5916004,0,647,6356
24,74047,7,4678106,0,647,7594
24,750471,7,337756,0,647,88947
24,760471,7,201701,0,648,0255
24,770472,7,0599217,0,648,1673
24,780472,6,912704,0,648,3145
24,790472,6,7603436,0,648,46686
24,800472,6,603149,0,648,624
24,810472,6,4414334,0,648,78577
24,820473,6,2755227,0,648,95166
24,830473,6,1057463,0,649,12146
24,840473,5,9324455,0,649,29474
24,850473,5,755964,0,649,4712
24,860474,5,5766525,0,649,6505
24,870474,5,3948674,0,649,8323
24,880474,5,210968,0,650,0162
24,890474,5,025318,0,650,20184
24,900475,4,8382835,0,650,38885
24,910475,4,6502333,0,650,5769
24,920475,4,461537,0,650,7656
24,930475,4,272564,0,650,9546
24,940475,4,083685,0,651,1435
24,950476,3,895269,0,651,3319
24,960476,3,7076838,0,651,5195
24,970476,3,5212939,0,651,7059
24,980476,3,3364613,0,651,8907
24,990477,3,153544,0,652,0736
25,000477,2,9728956,0,652,2543
25,010477,2,7948644,0,652,4323
25,020477,2,619793,0,652,60736
25,030478,2,448017,0,652,7791
25,040478,2,279865,0,652,94727
25,050478,2,115658,0,653,11145
25,060478,1,9557079,0,653,2714
25,070478,1,8003178,0,653,4268
25,080479,1,6497809,0,653,57733
25,090479,1,5043802,0,653,7227
25,10048,1,3643881,0,653,86273
25,11048,1,2300655,0,653,9971
25,12048,1,1016613,0,654,1255
25,13048,0,97941226,0,654,24774
25,14048,0,8635422,0,654,3636
25,15048,0,7542621,0,654,47284
25,16048,0,651769,0,654,5753
25,17048,0,55624604,0,654,67084
25,180481,0,46786225,0,654,7592
25,190481,0,38677198,0,654,84033
25,200481,0,3131146,0,654,914
25,210482,0,24701448,0,654,9801
25,220482,0,18858057,0,655,0385
25,230482,0,1379063,0,655,0892
25,240482,0,09506944,0,655,132
25,250483,0,06013194,0,655,16693
25,260483,0,033139825,0,655,1939
25,270483,0,014123173,0,655,21295
25,280483,0,0030960566,0,655,224
25,290483,5,6567755E-05,0,655,22705
25,300484,0,004986845,0,655,22705
25,310484,0,017853137,0,655,22705
25,320484,0,03860591,0,655,22705
25,330484,0,06717996,0,655,22705
25,340485,0,103494614,0,655,22705
25,350485,0,14745387,0,655,22705
25,360485,0,19894667,0,655,22705
25,370485,0,25784713,0,655,22705
25,380486,0,32401478,0,655,22705
25,390486,0,39729494,0,655,22705
25,400486,0,4775191,0,655,22705
25,410486,0,564505,0,655,22705
25,420486,0,6580576,0,655,22705
25,430487,0,75796866,0,655,22705
25,440487,0,864018,0,655,22705
25,450487,0,97597367,0,655,22705
25,460487,1,0935922,0,655,22705
25,470488,1,2166191,0,655,22705
25,480488,1,3447901,0,655,22705
25,490488,1,477831,0,655,22705
25,500488,1,6154579,0,655,22705
25,510489,1,7573793,0,655,22705
25,520489,1,9032947,0,655,22705
25,530489,2,052897,0,655,22705
25,54049,2,2058718,0,655,22705
25,55049,2,361899,0,655,22705
25,56049,2,5206525,0,655,22705
25,57049,2,6818018,0,655,22705
25,58049,2,8450134,0,655,22705
25,59049,3,0099475,0,655,22705
25,60049,3,1762648,0,655,22705
25,61049,3,343621,0,655,22705
25,620491,3,511673,0,655,22705
25,630491,3,6800747,0,655,22705
25,640491,3,8484821,0,655,22705
25,650492,4,01655,0,655,22705
25,660492,4,183936,0,655,22705
25,670492,4,3502994,0,655,22705
25,680492,4,5153017,0,655,22705
25,690493,4,678608,0,655,22705
25,700493,4,8398886,0,655,22705
25,710493,4,998816,0,655,22705
25,720493,5,1550713,0,655,22705
25,730494,5,3083386,0,655,22705
25,740494,5,4583097,0,655,22705
25,750494,5,6046853,0,655,22705
25,760494,5,7471714,0,655,22705
25,770494,5,885483,0,655,22705
25,780495,6,019345,0,655,22705
25,790495,6,1484914,0,655,22705
25,800495,6,2726655,0,655,22705
25,810495,6,391621,0,655,22705
25,820496,6,5051236,0,655,22705
25,830496,6,6129503,0,655,22705
25,840496,6,714888,0,655,22705
25,850496,6,810739,0,655,22705
25,860497,6,900315,0,655,22705
25,870497,6,983442,0,655,22705
25,880497,7,05996,0,655,22705
25,890497,7,1297207,0,655,22705
25,900497,7,1925907,0,655,22705
25,910498,7,248452,0,655,22705
25,920498,7,297198,0,655,22705
25,930498,7,338739,0,655,22705
25,940498,7,372998,0,655,22705
25,950499,7,3999147,0,655,22705
25,960499,7,419441,0,655,22705
25,970499,7,431547,0,655,22705
25,9805,7,4362144,0,655,22705
25,9905,7,433443,0,655,2298
26,0005,7,4232435,0,655,24
26,0105,7,405646,0,655,25757
26,0205,7,3806915,0,655,28253
26,0305,7,3484373,0,655,31476
26,0405,7,308956,0,655,35425
26,0505,7,2623324,0,655,4009
26,060501,7,2086673,0,655,4545
26,070501,7,1480746,0,655,51514
26,080502,7,0806823,0,655,5825
26,090502,7,0066304,0,655,65656
26,100502,6,9260726,0,655,7371
26,110502,6,8391767,0,655,82404
26,120502,6,7461205,0,655,9171
26,130503,6,6470966,0,656,0161
26,140503,6,542306,0,656,1209
26,150503,6,431963,0,656,23126
26,160503,6,316293,0,656,3469
26,170504,6,1955285,0,656,4677
26,180504,6,0699143,0,656,5933
26,190504,5,939706,0,656,7235
26,200504,5,805163,0,656,85803
26,210505,5,6665564,0,656,99664
26,220505,5,5241647,0,657,13904
26,230505,5,378272,0,657,2849
26,240505,5,2291703,0,657,434
26,250505,5,0771565,0,657,58606
26,260506,4,9225335,0,657,74066
26,270506,4,765608,0,657,8976
26,280506,4,6066904,0,658,0565
26,290506,4,4460964,0,658,2171
26,300507,4,284142,0,658,379
26,310507,4,1211467,0,658,54205
26,320507,3,9574313,0,658,70575
26,330507,3,793317,0,658,8699
26,340508,3,6291263,0,659,03406
26,350508,3,465179,0,659,198
26,360508,3,3017962,0,659,3614
26,370508,3,1392958,0,659,52386
26,380508,2,9779935,0,659,6852
26,390509,2,8182027,0,659,845
26,400509,2,660232,0,660,0029
26,41051,2,504387,0,660,15875
26,42051,2,350967,0,660,3122
26,43051,2,2002673,0,660,4629
26,44051,2,0525768,0,660,6106
26,45051,1,9081768,0,660,755
26,46051,1,7673429,0,660,8958
26,47051,1,6303421,0,661,03284
26,48051,1,4974334,0,661,1658
26,49051,1,3688672,0,661,2943
26,500511,1,244885,0,661,4183
26,510511,1,1257184,0,661,5374
26,520512,1,0115883,0,661,65155
26,530512,0,90270627,0,661,76044
26,540512,0,7992722,0,661,8639
26,550512,0,7014749,0,661,9617
26,560513,0,60949165,0,662,05365
26,570513,0,5234877,0,662,13965
26,580513,0,44361582,0,662,21954
26,590513,0,37001643,0,662,29315
26,600513,0,30281714,0,662,36035
26,610514,0,24213246,0,662,421
26,620514,0,18806368,0,662,4751
26,630514,0,14069864,0,662,52246
26,640514,0,10011166,0,662,56305
26,650515,0,06636336,0,662,5968
26,660515,0,039500546,0,662,62366
26,670515,0,01955621,0,662,6436
26,680515,0,006549434,0,662,6566
26,690516,0,0004854121,0,662,66266
26,700516,0,0013554579,0,662,66266
26,710516,0,0091370465,0,662,66266
26,720516,0,023793893,0,662,66266
26,730516,0,045276046,0,662,66266
26,740517,0,07352003,0,662,66266
26,750517,0,10844896,0,662,66266
26,760517,0,1499728,0,662,66266
26,770517,0,19798847,0,662,66266
26,780518,0,25238016,0,662,66266
26,790518,0,31301954,0,662,66266
26,800518,0,37976602,0,662,66266
26,810518,0,4524671,0,662,66266
26,820518,0,53095895,0,662,66266
26,830519,0,61506593,0,662,66266
26,840519,0,7046022,0,662,66266
26,85052,0,7993708,0,662,66266
26,86052,0,8991652,0,662,66266
26,87052,1,0037692,0,662,66266
26,88052,1,1129571,0,662,66266
26,89052,1,2264948,0,662,66266
26,90052,1,3441397,0,662,66266
26,91052,1,4656419,0,662,66266
26,92052,1,5907439,0,662,66266
26,930521,1,7191819,0,662,66266
26,940521,1,8506855,0,662,66266
26,950521,1,9849788,0,662,66266
26,960522,2,1217818,0,662,66266
26,970522,2,2608087,0,662,66266
26,980522,2,4017704,0,662,66266
26,990522,2,5443747,0,662,66266
27,000523,2,6883264,0,662,66266
27,010523,2,833329,0,662,66266
27,020523,2,9790835,0,662,66266
27,030523,3,12529,0,662,66266
27,040524,3,2716484,0,662,66266
27,050524,3,41786,0,662,66266
27,060524,3,5636263,0,662,66266
27,070524,3,7086494,0,662,66266
27,080524,3,8526347,0,662,66266
27,090525,3,9952896,0,662,66266
27,100525,4,136325,0,662,66266
27,110525,4,2754555,0,662,66266
27,120525,4,4124007,0,662,66266
27,130526,4,5468845,0,662,66266
27,140526,4,6786356,0,662,66266
27,150526,4,8073907,0,662,66266
27,160526,4,9328904,0,662,66266
27,170527,5,054885,0,662,66266
27,180527,5,17313,0,662,66266
27,190527,5,287391,0,662,66266
27,200527,5,397441,0,662,66266
27,210527,5,503061,0,662,66266
27,220528,5,604042,0,662,66266
27,230528,5,7001863,0,662,66266
27,240528,5,791303,0,662,66266
27,250528,5,8772154,0,662,66266
27,260529,5,957754,0,662,66266
27,270529,6,032763,0,662,66266
27,280529,6,1020966,0,662,66266
27,29053,6,1656213,0,662,66266
27,30053,6,223215,0,662,66266
27,31053,6,274768,0,662,66266
27,32053,6,320183,0,662,66266
27,33053,6,359374,0,662,66266
27,34053,6,39227,0,662,66266
27,35053,6,41881,0,662,66266
27,36053,6,438948,0,662,66266
27,370531,6,452651,0,662,66266
27,380531,6,4598966,0,662,66266
27,390532,6,460676,0,662,66266
27,400532,6,4549966,0,662,66833
27,410532,6,4428744,0,662,6805
27,420532,6,4243402,0,662,69904
27,430532,6,399438,0,662,72394
27,440533,6,368223,0,662,7551
27,450533,6,3307652,0,662,7926
27,460533,6,287144,0,662,83624
27,470533,6,2374535,0,662,8859
27,480534,6,1817985,0,662,9416
27,490534,6,120295,0,663,0031
27,500534,6,053073,0,663,0703
27,510534,5,9802704,0,663,1431
27,520535,5,9020376,0,663,2214
27,530535,5,8185363,0,663,3049
27,540535,5,7299366,0,663,3935
27,550535,5,6364202,0,663,487
27,560535,5,5381765,0,663,58527
27,570536,5,4354057,0,663,68805
27,580536,5,328316,0,663,79517
27,590536,5,2171235,0,663,9064
27,600536,5,102052,0,664,0214
27,610537,4,9833336,0,664,14014
27,620537,4,861206,0,664,26227
27,630537,4,735914,0,664,3876
27,640537,4,6077085,0,664,5158
27,650537,4,4768443,0,664,64667
27,660538,4,3435826,0,664,7799
27,670538,4,208188,0,664,9153
27,680538,4,07093,0,665,05255
27,690538,3,9320793,0,665,1914
27,700539,3,7919104,0,665,3316
27,710539,3,6507003,0,665,47284
27,72054,3,508727,0,665,6148
27,73054,3,3662698,0,665,75726
27,74054,3,2236073,0,665,8999
27,75054,3,0810194,0,666,0425
27,76054,2,9387846,0,666,1847
27,77054,2,7971802,0,666,3263
27,78054,2,656482,0,666,467
27,79054,2,516963,0,666,6065
27,80054,2,3788936,0,666,74457
27,810541,2,2425406,0,666,8809
27,820541,2,1081672,0,667,0153
27,830542,1,9760315,0,667,14746
27,840542,1,846387,0,667,2771
27,850542,1,7194816,0,667,404
27,860542,1,5955576,0,667,5279
27,870543,1,4748503,0,667,6486
27,880543,1,3575883,0,667,76587
27,890543,1,2439932,0,667,87946
27,900543,1,1342783,0,667,9892
27,910543,1,0286492,0,668,09485
27,920544,0,9273026,0,668,19617
27,930544,0,8304266,0,668,293
27,940544,0,7381994,0,668,38525
27,950544,0,6507904,0,668,47266
27,960545,0,56835824,0,668,5551
27,970545,0,49105167,0,668,63245
27,980545,0,4190089,0,668,70447
27,990545,0,35235736,0,668,7711
28,000546,0,29121336,0,668,8323
28,010546,0,235682,0,668,8878
28,020546,0,185857,0,668,9376
28,030546,0,14182049,0,668,9816
28,040546,0,103642866,0,669,01984
28,050547,0,071382634,0,669,0521
28,060547,0,04508642,0,669,0784
28,070547,0,02478882,0,669,09875
28,080547,0,010512372,0,669,11304
28,090548,0,0022675404,0,669,1213
28,100548,5,2727304E-05,0,669,1235
28,110548,0,0038542869,0,669,1235
28,120548,0,01364658,0,669,1235
28,130548,0,029392054,0,669,1235
28,140549,0,051041342,0,669,1235
28,150549,0,078533374,0,669,1235
28,16055,0,11179552,0,669,1235
28,17055,0,15074381,0,669,1235
28,18055,0,19528301,0,669,1235
28,19055,0,24530701,0,669,1235
28,20055,0,30069885,0,669,1235
28,21055,0,36133114,0,669,1235
28,22055,0,42706627,0,669,1235
28,23055,0,49775666,0,669,1235
28,240551,0,57324517,0,669,1235
28,250551,0,6533655,0,669,1235
28,260551,0,7379423,0,669,1235
28,270552,0,82679164,0,669,1235
28,280552,0,9197214,0,669,1235
28,290552,1,016532,0,669,1235
28,300552,1,1170158,0,669,1235
28,310553,1,2209594,0,669,1235
28,320553,1,3281418,0,669,1235
28,330553,1,4383363,0,669,1235
28,340553,1,551311,0,669,1235
28,350554,1,6668285,0,669,1235
28,360554,1,7846472,0,669,1235
28,370554,1,9045209,0,669,1235
28,380554,2,0262003,0,669,1235
28,390554,2,1494324,0,669,1235
28,400555,2,2739618,0,669,1235
28,410555,2,3995318,0,669,1235
28,420555,2,5258834,0,669,1235
28,430555,2,652756,0,669,1235
28,440556,2,7798896,0,669,1235
28,450556,2,9070241,0,669,1235
28,460556,3,033899,0,669,1235
28,470556,3,1602554,0,669,1235
28,480556,3,2858365,0,669,1235
28,490557,3,4103866,0,669,1235
28,500557,3,5336535,0,669,1235
28,510557,3,6553872,0,669,1235
28,520557,3,7753417,0,669,1235
28,530558,3,8932745,0,669,1235
28,540558,4,0089498,0,669,1235
28,550558,4,1221333,0,669,1235
28,560558,4,2325993,0,669,1235
28,570559,4,340126,0,669,1235
28,580559,4,4444985,0,669,1235
28,590559,4,54551,0,669,1235
28,60056,4,6429577,0,669,1235
28,61056,4,73665,0,669,1235
28,62056,4,8263993,0,669,1235
28,63056,4,912031,0,669,1235
28,64056,4,9933753,0,669,1235
28,65056,5,0702715,0,669,1235
28,66056,5,142571,0,669,1235
28,67056,5,2101307,0,669,1235
28,680561,5,2728205,0,669,1235
28,690561,5,330519,0,669,1235
28,700562,5,383116,0,669,1235
28,710562,5,430509,0,669,1235
28,720562,5,47261,0,669,1235
28,730562,5,509339,0,669,1235
28,740562,5,5406265,0,669,1235
28,750563,5,566417,0,669,1235
28,760563,5,5866632,0,669,1235
28,770563,5,6013308,0,669,1235
28,780563,5,6103954,0,669,1235
28,790564,5,613845,0,669,1235
28,800564,5,6116776,0,669,1257
28,810564,5,6039042,0,669,1334
28,820564,5,590545,0,669,1468
28,830564,5,571633,0,669,1657
28,840565,5,54721,0,669,1901
28,850565,5,517333,0,669,22003
28,860565,5,4820647,0,669,2553
28,870565,5,4414806,0,669,2959
28,880566,5,395669,0,669,34174
28,890566,5,3447247,0,669,3927
28,900566,5,2887545,0,669,44867
28,910566,5,227875,0,669,5095
28,920567,5,162212,0,669,5752
28,930567,5,0919003,0,669,6455
28,940567,5,0170856,0,669,72034
28,950567,4,937919,0,669,7995
28,960567,4,8545637,0,669,8829
28,970568,4,7671876,0,669,9703
28,980568,4,675969,0,670,0615
28,990568,4,5810924,0,670,1564
29,000568,4,4827485,0,670,2547
29,010569,4,3811355,0,670,3563
29,020569,4,2764573,0,670,461
29,03057,4,168925,0,670,56854
29,04057,4,0587525,0,670,6787
29,05057,3,9461606,0,670,7913
29,06057,3,8313727,0,670,9061
29,07057,3,714618,0,671,0229
29,08057,3,5961282,0,671,14136
29,09057,3,476138,0,671,26135
29,10057,3,354885,0,671,3826
29,11057,3,2326088,0,671,5049
29,120571,3,1095498,0,671,6279
29,130571,2,98595,0,671,7515
29,140572,2,8620524,0,671,8754
29,150572,2,7381005,0,671,9994
29,160572,2,6143358,0,672,12317
29,170572,2,491,0,672,2465
29,180573,2,3683336,0,672,3692
29,190573,2,2465754,0,672,49097
29,200573,2,1259606,0,672,6116
29,210573,2,0067236,0,672,73083
29,220573,1,8890939,0,672,84845
29,230574,1,7732984,0,672,96423
29,240574,1,6595591,0,673,078
29,250574,1,5480943,0,673,18945
29,260574,1,4391167,0,673,2984
29,270575,1,3328336,0,673,40466
29,280575,1,2294471,0,673,50806
29,290575,1,1291524,0,673,60834
29,300575,1,0321385,0,673,7053
29,310575,0,93858737,0,673,7989
29,320576,0,8486738,0,673,8888
29,330576,0,7625649,0,673,9749
29,340576,0,68042,0,674,05707
29,350576,0,60238975,0,674,1351
29,360577,0,52861685,0,674,20886
29,370577,0,45923483,0,674,27826
29,380577,0,39436826,0,674,34314
29,390577,0,33413246,0,674,4034
29,400578,0,2786334,0,674,45886
29,410578,0,22796708,0,674,5095
29,420578,0,18221995,0,674,5553
29,430578,0,14146833,0,674,59607
29,440578,0,10577842,0,674,6318
29,450579,0,075206146,0,674,66235
29,460579,0,04979712,0,674,68774
29,47058,0,029586583,0,674,70795
29,48058,0,014599279,0,674,72296
29,49058,0,0048494805,0,674,7327
29,50058,0,00034096782,0,674,73724
29,51058,0,0010670444,0,674,73724
29,52058,0,0070105693,0,674,73724
29,53058,0,018144011,0,674,73724
29,54058,0,034429535,0,674,73724
29,550581,0,055819068,0,674,73724
29,560581,0,08225445,0,674,73724
29,570581,0,11366756,0,674,73724
29,580582,0,14998049,0,674,73724
29,590582,0,1911056,0,674,73724
29,600582,0,23694599,0,674,73724
29,610582,0,28739536,0,674,73724
29,620583,0,34233847,0,674,73724
29,630583,0,4016514,0,674,73724
29,640583,0,46520174,0,674,73724
29,650583,0,53284866,0,674,73724
29,660583,0,60444385,0,674,73724
29,670584,0,6798309,0,674,73724
29,680584,0,7588467,0,674,73724
29,690584,0,8413207,0,674,73724
29,700584,0,9270763,0,674,73724
29,710585,1,0159299,0,674,73724
29,720585,1,1076932,0,674,73724
29,730585,1,2021714,0,674,73724
29,740585,1,2991654,0,674,73724
29,750586,1,3984709,0,674,73724
29,760586,1,49988,0,674,73724
29,770586,1,6031804,0,674,73724
29,780586,1,708157,0,674,73724
29,790586,1,8145913,0,674,73724
29,800587,1,9222628,0,674,73724
29,810587,2,0309489,0,674,73724
29,820587,2,140425,0,674,73724
29,830587,2,2504654,0,674,73724
29,840588,2,3608444,0,674,73724
29,850588,2,471335,0,674,73724
29,860588,2,581712,0,674,73724
29,870588,2,6917493,0,674,73724
29,880589,2,8012228,0,674,73724
29,890589,2,9099102,0,674,73724
29,900589,3,01759,0,674,73724
29,91059,3,1240444,0,674,73724
29,92059,3,2290585,0,674,73724
29,93059,3,3324194,0,674,73724
29,94059,3,4339192,0,674,73724
29,95059,3,5333533,0,674,73724
29,96059,3,6305234,0,674,73724
29,97059,3,7252333,0,674,73724
29,98059,3,8172948,0,674,73724
29,990591,3,906524,0,674,73724
30,000591,3,9927418,0,674,73724
30,010592,4,0757785,0,674,73724
30,020592,4,155469,0,674,73724
30,030592,4,231655,0,674,73724
30,040592,4,3041883,0,674,73724
30,050592,4,3729243,0,674,73724
30,060593,4,437729,0,674,73724
30,070593,4,498476,0,674,73724
30,080593,4,555046,0,674,73724
30,090593,4,607331,0,674,73724
30,100594,4,6552286,0,674,73724
30,110594,4,698648,0,674,73724
30,120594,4,7375064,0,674,73724
30,130594,4,7717295,0,674,73724
30,140594,4,801254,0,674,73724
30,150595,4,826024,0,674,73724
30,160595,4,8459964,0,674,73724
30,170595,4,861135,0,674,73724
30,180595,4,871415,0,674,73724
30,190596,4,8768206,0,674,73724
30,200596,4,877345,0,674,73724
30,210596,4,8729925,0,674,7416
30,220596,4,863777,0,674,7508
30,230597,4,849721,0,674,76483
30,240597,4,8308578,0,674,7837
30,250597,4,8072305,0,674,8073
30,260597,4,77889,0,674,83563
30,270597,4,7458987,0,674,86865
30,280598,4,7083254,0,674,90625
30,290598,4,6662507,0,674,9483
30,300598,4,619763,0,674,9948
30,310598,4,568958,0,675,0456
30,320599,4,513942,0,675,1006
30,330599,4,4548283,0,675,1597
30,3406,4,391738,0,675,22284
30,3506,4,324801,0,675,2898
30,3606,4,254154,0,675,3604
30,3706,4,1799407,0,675,43463
30,3806,4,1023116,0,675,51227
30,3906,4,021424,0,675,59314
30,4006,3,9374404,0,675,6771
30,4106,3,850532,0,675,76404
30,4206,3,7608728,0,675,8537
30,430601,3,6686418,0,675,9459
30,440601,3,5740244,0,676,0405
30,450602,3,47721,0,676,1373
30,460602,3,378391,0,676,23615
30,470602,3,2777648,0,676,3368
30,480602,3,1755314,0,676,439
30,490602,3,0718937,0,676,54266
30,500603,2,9670565,0,676,6475
30,510603,2,8612266,0,676,75336
30,520603,2,754614,0,676,86
30,530603,2,6474276,0,676,96716
30,540604,2,5398781,0,677,0747
30,550604,2,432177,0,677,18243
30,560604,2,3245351,0,677,2901
30,570604,2,217163,0,677,39746
30,580605,2,1102693,0,677,50433
30,590605,2,0040622,0,677,61053
30,600605,1,8987482,0,677,7158
30,610605,1,7945313,0,677,82
30,620605,1,6916126,0,677,9229
30,630606,1,5901908,0,678,02435
30,640606,1,4904608,0,678,1241
30,650606,1,3926142,0,678,2219
30,660606,1,296838,0,678,3177
30,670607,1,2033147,0,678,4112
30,680607,1,1122222,0,678,50226
30,690607,1,0237329,0,678,59076
30,700607,0,9380141,0,678,67645
30,710608,0,8552267,0,678,7592
30,720608,0,7755258,0,678,8389
30,730608,0,69905984,0,678,9154
30,740608,0,6259706,0,678,98846
30,750608,0,5563928,0,679,05804
30,760609,0,49045375,0,679,12396
30,770609,0,42827356,0,679,18616
30,78061,0,36996433,0,679,24445
30,79061,0,31563026,0,679,29877
30,80061,0,26536733,0,679,34906
30,81061,0,21926337,0,679,39514
30,82061,0,17739756,0,679,437
30,83061,0,13984057,0,679,47455
30,84061,0,10665425,0,679,50775
30,85061,0,07789161,0,679,5365
30,860611,0,053596735,0,679,5608
30,870611,0,033804696,0,679,58057
30,880611,0,018541478,0,679,5958
30,890612,0,007823979,0,679,60657
30,900612,0,0016599844,0,679,61273
30,910612,4,8165057E-05,0,679,6143
30,920612,0,0029780993,0,679,6143
30,930613,0,010430315,0,679,6143
30,940613,0,022376338,0,679,6143
30,950613,0,038778786,0,679,6143
30,960613,0,059591435,0,679,6143
30,970613,0,08475936,0,679,6143
30,980614,0,114219025,0,679,6143
30,990614,0,14789845,0,679,6143
31,000614,0,1857174,0,679,6143
31,010614,0,2275875,0,679,6143
31,020615,0,27341244,0,679,6143
31,030615,0,3230882,0,679,6143
31,040615,0,3765034,0,679,6143
31,050615,0,4335392,0,679,6143
31,060616,0,49407005,0,679,6143
31,070616,0,5579634,0,679,6143
31,080616,0,6250803,0,679,6143
31,090616,0,69527566,0,679,6143
31,100616,0,7683987,0,679,6143
31,110617,0,84429294,0,679,6143
31,120617,0,9227966,0,679,6143
31,130617,1,0037432,0,679,6143
31,140617,1,0869616,0,679,6143
31,150618,1,1722764,0,679,6143
31,160618,1,2595086,0,679,6143
31,170618,1,3484753,0,679,6143
31,180618,1,4389911,0,679,6143
31,190619,1,5308676,0,679,6143
31,200619,1,6239136,0,679,6143
31,210619,1,7179368,0,679,6143
31,22062,1,8127428,0,679,6143
31,23062,1,908136,0,679,6143
31,24062,2,0039203,0,679,6143
31,25062,2,099899,0,679,6143
31,26062,2,195876,0,679,6143
31,27062,2,291654,0,679,6143
31,28062,2,387038,0,679,6143
31,29062,2,4818337,0,679,6143
31,300621,2,575849,0,679,6143
31,310621,2,6688933,0,679,6143
31,320621,2,760777,0,679,6143
31,330622,2,8513153,0,679,6143
31,340622,2,9403253,0,679,6143
31,350622,3,0276282,0,679,6143
31,360622,3,1130476,0,679,6143
31,370623,3,196414,0,679,6143
31,380623,3,2775586,0,679,6143
31,390623,3,3563201,0,679,6143
31,400623,3,4325416,0,679,6143
31,410624,3,5060718,0,679,6143
31,420624,3,5767643,0,679,6143
31,430624,3,6444793,0,679,6143
31,440624,3,709083,0,679,6143
31,450624,3,7704487,0,679,6143
31,460625,3,8284554,0,679,6143
31,470625,3,8829892,0,679,6143
31,480625,3,9339442,0,679,6143
31,490625,3,981222,0,679,6143
31,500626,4,0247297,0,679,6143
31,510626,4,064385,0,679,6143
31,520626,4,100111,0,679,6143
31,530626,4,1318407,0,679,6143
31,540627,4,1595144,0,679,6143
31,550627,4,18308,0,679,6143
31,560627,4,202495,0,679,6143
31,570627,4,217724,0,679,6143
31,580627,4,2287407,0,679,6143
31,590628,4,235528,0,679,6143
31,600628,4,2380757,0,679,6143
31,610628,4,236384,0,679,616
31,620628,4,230459,0,679,62195
31,630629,4,2203183,0,679,6321
31,640629,4,2059855,0,679,6464
31,650629,4,1874933,0,679,6649
31,66063,4,164883,0,679,6875
31,67063,4,1382046,0,679,7142
31,68063,4,107514,0,679,7449
31,69063,4,072877,0,679,7795
31,70063,4,0343666,0,679,818
31,71063,3,9920635,0,679,8603
